id,raw_id,japanese,hiragana,chinese,level,pos,example_1,gloss_1,example_2,gloss_2,example_3,gloss_3,is_delisted
11912,N1_1912,規約,きやく,规章，章程,N1,名,規約[きやく]を定[さだ]める。,制定章程。,規約[きやく]を改正[かいせい]する。,修改章程。,規約[きやく]に従[したが]う。,遵守章程。,false
11913,N1_1913,脚色,きゃくしょく,改写，改编；夸张,N1,名*他動3,史実[しじつ]を脚色[きゃくしょく]したテレビドラマ,改編史实的电视剧,事件[じけん]を脚色[きゃくしょく]して伝[つた]える。,夸大事实传播。,小説[しょうせつ]をドラマに脚色[きゃくしょく]する。,把小说改编成电视剧。,false
11914,N1_1914,脚本,きゃくほん,脚本，剧本,N1,名,脚本[きゃくほん]を書[か]く。,写剧本。,映画[えいが]の脚本[きゃくほん]。,电影剧本。,脚本[きゃくほん]家[か]。,剧作家。,false
11915,N1_1915,華奢,きゃしゃ,纤弱,N1,名*ナ形,華奢[きゃしゃ]な体[からだ]つき,纤弱的身材,華奢[きゃしゃ]な手[て]。,纤细的手。,華奢[きゃしゃ]な作[つく]り。,精致的做工。,false
11916,N1_1916,究極,きゅうきょく,究竟，最終,N1,名*自動3,究極[きゅうきょく]の目標[もくひょう],终极目标,究極[きゅうきょく]の選択[せんたく]。,终极选择。,究極[きゅうきょく]の美[び]。,极致的美。,false
11917,N1_1917,窮屈,きゅうくつ,狭小；受拘束，不自在；缺乏，局促,N1,名*ナ形,今[いま]の仕事[しごと]に窮屈[きゅうくつ]さを感[かん]じている。,现在的工作感觉受拘束。,窮屈[きゅうくつ]な生活[せいかつ]をしている。,过着局促的生活。,靴[くつ]が窮屈[きゅうくつ]だ。,鞋子太紧。,false
11918,N1_1918,休止,きゅうし,休止，停止,N1,名*自他動3,運航[うんこう]を休止[きゅうし]する。,停运。,活動[かつどう]を休止[きゅうし]する。,停止活动。,心臓[しんぞう]が休止[きゅうし]する。,心脏停止跳动。,false
11919,N1_1919,求人,きゅうじん,招聘，招工,N1,名*自動3,求人[きゅうじん]案内[あんない]。,招聘启事。,求人[きゅうじん]広告[こうこく]。,招聘广告。,求人[きゅうじん]に応募[おうぼ]する。,应聘。,false
11920,N1_1920,旧知,きゅうち,旧友，故交,N1,名,旧知[きゅうち]の間柄[あいだがら]。,故友关系。,旧知[きゅうち]の仲[なか]。,老交情。,彼[かれ]とは旧知[きゅうち]だ。,和他那是老相识了。,false
11921,N1_1921,窮乏,きゅうぼう,贫困,N1,名*自動3,窮乏[きゅうぼう]に陥[おちい]る。,陷入贫困。,生活[せいかつ]が窮乏[きゅうぼう]する。,生活贫困。,窮乏[きゅうぼう]生活[せいかつ]。,贫困生活。,false
11922,N1_1922,急落,きゅうらく,暴跌，急剧下跌,N1,名*自動3,株価[かぶか]が急落[きゅうらく]した。,股价暴跌。,人気[にんき]が急落[きゅうらく]する。,人气急剧下降。,気温[きおん]が急落[きゅうらく]する。,气温骤降。,false
11923,N1_1923,丘陵,きゅうりょう,丘陵,N1,名,多摩[たま]丘陵[きゅうりょう]。,多摩丘陵。,丘陵[きゅうりょう]地帯[ちたい]。,丘陵地带,緑[みどり]豊[ゆた]かな丘陵[きゅうりょう]。,绿意盎然的丘陵。,false
11924,N1_1924,ぎゅっと,ぎゅっと,用力地拧（握，捆等）,N1,副,タオルをぎゅっと絞[しぼ]る。,用力地拧毛巾。,手[て]をぎゅっと握[にぎ]る。,紧紧握住手。,ぎゅっと抱[だ]きしめる。,紧紧拥抱。,false
11925,N1_1925,寄与,きよ,贡献,N1,名*自動3,平和[へいわ]のために大[おお]いに寄与[きよ]する。,为和平作出很大贡献。,社会[しゃかい]に寄与[きよ]する。,贡献社会。,医学[いがく]の発展[はってん]に寄与[きよ]する。,为医学发展做贡献。,false
11926,N1_1926,業界,ぎょうかい,业界,N1,名,広告[こうこく]業界[ぎょうかい],广告界,業界[ぎょうかい]最大[さいだい]手[て]。,业界最大的公司。,業界[ぎょうかい]の動向[どうこう]。,业界动向。,false
11927,N1_1927,境遇,きょうぐう,境遇，处境,N1,名,哀[あわ]れな境遇[きょうぐう],悲惨的处境,似[に]た境遇[きょうぐう]の人[ひと]。,境遇相似的人。,恵[めぐ]まれない境遇[きょうぐう]。,不幸的境遇。,false
11928,N1_1928,凝固,ぎょうこ,凝固,N1,名*自動3,血[ち]が凝固[ぎょうこ]する。,血液凝固。,タンパク質[しつ]が熱[ねつ]で凝固[ぎょうこ]する。,蛋白质遇热凝固。,セメントが凝固[ぎょうこ]する。,水泥凝固。,false
11929,N1_1929,強硬,きょうこう,强硬,N1,名*ナ形,強硬[きょうこう]な態度[たいど]を取[と]る。,采取強硬的态度。,強硬[きょうこう]に反対[はんたい]する。,强硬反对。,強硬[きょうこう]手段[しゅだん]に訴[うった]える。,诉诸强硬手段。,false
11930,N1_1930,凶作,きょうさく,歉收,N1,名,凶作[きょうさく]に見舞[みま]われる。,遭遇歉收。,冷害[れいがい]で凶作[きょうさく]になる。,因寒害而歉收。,大[だい]凶作[きょうさく]。,大歉收。,false
11931,N1_1931,享受,きょうじゅ,享受,N1,名*他動3,自然[しぜん]の恵[めぐ]みを享受[きょうじゅ]する。,享受大自然的恩賜。,自由[じゆう]を享受[きょうじゅ]する。,享受自由。,文化[ぶんか]の恩恵[おんけい]を享受[きょうじゅ]する。,享受文化的恩惠。,false
11932,N1_1932,興じる,きょうじる,玩在兴头上，热衷于,N1,自動2,マージャンに興[きょう]じる。,沉迷于麻将。,トランプに興[きょう]じる。,兴致勃勃地打扑克。,余興[よきょう]に興[きょう]じる。,沉醉于余兴节目。,false
11933,N1_1933,業績,ぎょうせき,业绩,N1,名,りっぱな業績[ぎょうせき]をあげる。,取得杰出的成就。,物理学[ぶつりがく]上[じょう]の業績[ぎょうせき]。,物理学上的成就。,業績[ぎょうせき]を残[のこ]す。,留下业绩。,false
11934,N1_1934,共存,きょうそん,共存,N1,名*自動3,平和[へいわ]共存[きょうそん]。,和平共处,自然[しぜん]と共存[きょうそん]する。,与自然共存。,異[こと]なる文化[ぶんか]が共存[きょうそん]する。,不同文化共存。,false
11935,N1_1935,境地,きょうち,处境；境界,N1,名,苦[くる]しい境地[きょうち]に立[た]たされる。,被逼入艰难的处境。,悟[さと]りの境地[きょうち]。,悟道境界。,新[あたら]しい境地[きょうち]を開[ひら]く。,开辟新境界。,false
11936,N1_1936,協調,きょうちょう,合作；协力,N1,名*自動3,労使[ろうし]が協調[きょうちょう]する。,劳动者与雇佣者合作。,協調性[きょうちょうせい]に欠[か]ける。,缺乏协调性。,国際[こくさい]協調[きょうちょう]。,国际协调。,false
11937,N1_1937,協定,きょうてい,协定,N1,名*他動3,協定[きょうてい]を結[むす]ぶ。,缔结协议。,協定[きょうてい]案[あん]を作成[さくせい]する。,起草协定方案。,停戦[ていせん]協定[きょうてい]。,停战协定。,false
11938,N1_1938,強敵,きょうてき,强敌，劲敌,N1,名,強敵[きょうてき]と戦[たたか]う。,与劲敌战斗。,強敵[きょうてき]を倒[たお]す。,打倒强敌。,強敵[きょうてき]が現[あらわ]れる。,出现强敌。,false
11939,N1_1939,仰天,ぎょうてん,非常吃惊,N1,名*自動3,仰天[ぎょうてん]ニュース,让人非常吃惊的新闻,世間[せけん]を仰天[ぎょうてん]させる。,让世人震惊。,びっくり仰天[ぎょうてん]。,吓得魂飞魄散。,false
11940,N1_1940,郷土,きょうど,乡土，故乡,N1,名,郷土[きょうど]料理[りょうり],具有地方特色的菜,郷土[きょうど]愛[あい]。,热爱家乡。,郷土[きょうど]芸能[げいのう]。,乡土艺术。,false
11941,N1_1941,協同,きょうどう,协同，合作,N1,名,協同[きょうどう]歩調[ほちょう]をとる。,采取一致行动。,協同[きょうどう]で事業[じぎょう]を行[おこな]う。,合作开展事业。,協同[きょうどう]組合[くみあい]。,合作社。,false
11942,N1_1942,脅迫,きょうはく,恐吓，威胁,N1,名*他動3,脅迫[きょうはく]の電話[でんわ]がかかってくる。,有恐吓电话打进来。,人[ひと]を脅迫[きょうはく]して金[かね]を奪[うば]う。,威胁别人抢夺钱财。,脅迫[きょうはく]状[じょう]が届[とど]く。,收到恐吓信。,false
11943,N1_1943,郷里,きょうり,故乡，老家,N1,名,郷里[きょうり]に帰[かえ]る。,回老家。,郷里[きょうり]の便[たよ]り。,家乡的来信。,郷里[きょうり]を出[で]る。,离开故乡。,false
11944,N1_1944,極力,きょくりょく,极力，尽量,N1,副,極力[きょくりょく]矛盾[むじゅん]の激化[げきか]を避[さ]ける。,极力避免矛盾激化。,極力[きょくりょく]争[あらそ]いを避[さ]ける。,极力避免争端。,極力[きょくりょく]参加[さんか]するようにする。,尽量参加。,false
11945,N1_1945,去就,きょしゅう,去留,N1,名,去就[きょしゅう]を決[き]める。,决定去留。,去就[きょしゅう]に注目[ちゅうもく]が集[あつ]まる。,去留受到关注。,進退[しんたい]去就[きょしゅう]。,进退去留。,false
11946,N1_1946,巨匠,きょしょう,（艺术领域的）巨匠，泰斗,N1,名,絵画[かいが]の巨匠[きょしょう],绘画领域的泰斗,文壇[ぶんだん]の巨匠[きょしょう]。,文坛巨匠。,映画[えいが]界[かい]の巨匠[きょしょう]。,电影界的大师。,false
11947,N1_1947,拒絶,きょぜつ,拒绝,N1,名*他動3,拒絶[きょぜつ]反応[はんのう],排异反应，排斥反应,要求[ようきゅう]を拒絶[きょぜつ]する。,拒绝要求。,面会[めんかい]を拒絶[きょぜつ]する。,拒绝见面。,false
11948,N1_1948,ぎょっと,ぎょっと,大吃ー惊，吓了一跳,N1,副*自動3,黒[くろ]い人影[ひとかげ]を見[み]てぎょっとして立[た]ちすくんだ。,看到黑影吓得呆立不动了。,ぎょっとするような話[はなし]。,让人大吃一惊的话。,値段[ねだん]を見[み]てぎょっとした。,看到价格吓了一跳。,false
11949,N1_1949,拒否,きょひ,拒绝，否决,N1,名*他動3,申[もう]し出[で]を拒否[きょひ]する。,拒絶申请。,受取[うけと]りを拒否[きょひ]する。,拒收。,拒否[きょひ]権[けん]を行使[こうし]する。,行使否决权。,false
11950,N1_1950,許容,きょよう,容许，接受,N1,名*他動3,許容[きょよう]範囲[はんい]を超[こ]える。,超过允许的范围。,誤差[ごさ]を許容[きょよう]する。,由于误差。,許容[きょよう]量[りょう]。,容许量。,false
11951,N1_1951,清らか,きよらか,清内，纯洁；清洁,N1,ナ形,清[きよ]らかな乙女[おとめ],纯洁的少女,清[きよ]らかな泉[いずみ],清泉,心[こころ]が清[きよ]らかだ。,心灵纯洁。,false
11952,N1_1952,煌く,きらめく,闪耀,N1,自動1,夜空[よぞら]に星[ほし]が煌[きら]く。,夜空中，星星在闪耀。,才能[さいのう]が煌[きら]く。,才华横溢。,湖面[こめん]が煌[きら]く。,湖面波光粼粼。,false
11953,N1_1953,切り,きり,段落； 终结,N1,名,切[き]りのよいところでやめる。,（工作）刚好告一段落时辞职。,切[き]りがない。,没完没了。,これっ切[き]り。,就这些。,false
11954,N1_1954,義理,ぎり,情理，情面；（没有血缘的）亲戚关系,N1,名,義理[ぎり]の母[はは],岳母；婆婆,義理[ぎり]を欠[か]く。,有违情理。,義理[ぎり]立[だ]てをする。,全情面，讲义气。,false
11955,N1_1955,切り上げる,きりあげる,结束；进位,N1,他動2,仕事[しごと]を早[はや]めに切[き]り上[あ]げて帰宅[きたく]した。,提早结束工作回家了。,端数[はすう]を切[き]り上[あ]げる。,把零数进位。,円[えん]を切[き]り上[あ]げる。,日元升值。,false
11956,N1_1956,切り開く,きりひらく,开辟，开创,N1,他動1,これから進[すす]むべき道[みち]を切[き]り開[ひら]く。,开创今后该走的路。,運命[うんめい]を切[き]り開[ひら]く。,开拓命运。,血路[けつろ]を切[き]り開[ひら]く。,杀出一条血路。,false
11957,N1_1957,亀裂,きれつ,裂缝,N1,名,二人[ふたり]の関係[かんけい]に亀裂[きれつ]が入[はい]る。,两人的关系出现裂痕。,壁[かべ]に亀裂[きれつ]が入[はい]る。,墙上出现裂缝。,亀裂[きれつ]を修復[しゅうふく]する。,修复裂痕。,false
11958,N1_1958,究める,きわめる,钻研，弄清,N1,他動2,学問[がくもん]を究[きわ]める。,钻研学问。,真理[しんり]を究[きわ]める。,探究真理。,芸[げい]の道[みち]を究[きわ]める。,钻研技艺。,false
11959,N1_1959,吟味,ぎんみ,斟酌，仔细挑选,N1,名*他動3,材料[ざいりょう]をよく吟味[ぎんみ]する。,精选材料。,内容[ないよう]を吟味[ぎんみ]する。,斟酌内容。,条件[じょうけん]を吟味[ぎんみ]する。,仔细推敲条件。,false
11960,N1_1960,苦,く,苦，苦难，辛苦,N1,名,苦[く]は楽[らく]の種[たね]。,苦是乐之源，苦尽甘来。,苦[く]あれば楽[らく]あり。,有苦就有乐。,借金[しゃっきん]の苦[く]から逃[の]れる。,摆脱借债之苦。,false
11961,N1_1961,具,ぐ,配菜；工具，手段,N1,名,味噌汁[みそしる]の具[ぐ],酱汤里的材料,鍋[なべ]の具[ぐ]。,火锅配菜。,賄賂[わいろ]事件[じけん]を政権[せいけん]争[あらそ]いの具[ぐ]にする。,把贿赂事件作为争权的手段。,false
11962,N1_1962,悔いる,くいる,后悔,N1,他動2,前非[ぜんぴ]を悔[く]いる。,悔改前非。,過[あやま]ちを悔[く]いる。,悔过。,行[おこな]いを悔[く]いる。,后悔自己的行为。,false
